1,2,3,4,5,6,7,8
4.258041611,3.620994352,0.018935852,62.46955446,43.25875159,29.09015044,13.50374204,a1
2.094710451,2.405249328,1.866271787,27.40715779,61.35863545,55.06534295,62.26352594,a2
41.51492642,51.24025293,4.032813955,8.420435923,22.48053188,67.03576459,96.91489105,a5
29.91914111,88.95828738,2.708327492,23.80942847,52.06698902,69.99497248,60.25114014,a3
48.00242849,51.96114886,2.158719444,59.16497744,19.86344625,69.70245967,94.04558119,a3
62.7370005,90.14445035,4.907170384,40.69379775,73.60692974,22.21564695,74.36209322,a5
91.20847917,87.90458734,2.211414226,72.98302178,72.72078558,26.55696227,98.58150753,a3
0.047864234,59.15428109,4.344714659,12.06350969,39.93436797,1.314541099,67.87774585,a5
13.72775167,1.173644335,2.53466765,60.2739642,60.64746569,50.83335605,29.45827061,a3
81.94988262,78.75223717,4.707240755,73.05175977,65.50381541,7.148958863,19.87209765,a5
65.1296732,88.70112907,0.495838072,89.91240078,38.87117809,49.75672308,21.44508109,a1
28.63540502,49.37301528,0.227586872,53.79663105,40.79543235,22.62483796,32.7655784,a1
58.9674263,8.076572137,2.048250588,51.99618185,22.97172345,28.8365449,81.15732185,a3
28.39188255,59.95736253,1.93984202,36.27951011,79.84219678,29.05504046,70.24078893,a2
94.21594341,22.32589366,3.577526271,7.367413125,8.326064879,62.23817104,82.79259402,a4
52.19056192,67.51962331,1.745663377,35.90042824,54.62284228,23.11654349,31.03044168,a2
31.47424798,68.7007771,1.349466874,52.98919029,93.64805933,57.87516212,6.361852226,a2
63.41377019,31.59507778,0.531059159,55.70602095,65.33232326,56.39919304,25.55678463,a1
83.48736823,55.23499469,3.084517265,7.340403366,74.9512963,42.23989189,14.94141957,a4
86.76685869,68.47583678,3.575265204,93.32455736,92.13268712,23.97517464,69.44333226,a4
63.26379529,37.82668794,0.61323734,73.45919534,4.44141866,80.98183155,9.678827802,a1
30.90022589,29.99173957,0.915339163,59.39363936,95.37761026,42.54446437,18.03261105,a1
31.20748099,96.63218894,0.986340328,2.001303606,57.33576966,23.5189827,63.92141785,a1
75.05240594,60.62694979,0.669754274,24.29592444,94.71976556,0.201717742,77.15846485,a1
52.65702098,33.68344687,3.928131509,38.70588604,23.74955248,36.02144772,96.79231758,a4
85.4880217,56.05977768,1.526923669,78.34053675,25.81314039,62.46040672,35.9776115,a2
56.07304181,84.3927941,1.960906893,63.70809098,51.09573675,33.38704206,3.466562275,a2
38.94370008,11.537975,4.525750417,55.34612542,64.30895815,41.65046344,83.16508034,a5
66.35081291,14.71079176,0.896819432,4.416945081,6.984074017,70.35844039,98.60513212,a1
49.04366887,33.55241602,1.685842557,54.11101882,50.78728045,65.9271896,88.62491862,a2
21.64480318,75.92320356,4.010233475,57.50128892,18.62502952,11.86573664,70.61533136,a5
96.72669673,53.74324191,1.034858017,68.53350054,41.42996191,84.82197509,33.95439165,a2
53.18094324,49.5221521,0.74395775,53.78939551,71.85234576,90.37566754,73.14140902,a1
57.59545155,26.79471136,1.959216777,41.3081962,53.03881793,2.761569996,52.85679262,a2
59.54180654,6.215416902,3.058565542,74.98941263,91.90561884,48.46030048,4.015084174,a4
74.15101245,31.66733096,3.38631362,30.43831776,50.89461181,61.48571175,96.74151983,a4
32.29766886,6.637048374,0.40308434,82.7796044,4.274294699,54.15688955,61.83626309,a1
8.295702538,45.71650517,3.082140135,89.92968883,81.11379721,57.78292459,75.69378626,a4
94.54921966,2.919040083,0.126891453,79.66447228,71.56774263,2.312709618,56.48822634,a1
69.12254588,91.48199762,4.694204318,33.8606229,33.43781255,99.54300642,96.53333782,a5
80.24720235,94.75271184,4.623938222,9.703024475,55.51939299,55.10362959,50.21473557,a5
57.68233525,17.91886342,4.546171557,74.29474856,80.61988427,7.648174459,78.49278027,a5
69.89871402,23.50221288,2.73927705,8.085093659,40.22945759,11.00797647,15.57821065,a3
75.52704862,94.45422954,2.884680306,65.4976202,27.93273835,23.19004873,94.50390078,a3
18.13201693,47.2947689,1.660408466,58.14816548,38.22653584,65.35256739,86.526526,a2
50.18679458,30.24960254,3.551198991,52.7564369,75.80926764,66.8925043,46.93027019,a4
12.08877941,31.78714831,2.55140179,22.13972637,67.33510477,71.67738475,55.25688548,a3
68.64510522,40.56364569,2.548905128,27.68334909,4.824970244,40.92205632,94.93761834,a3
88.08224846,87.20784464,3.862508775,64.11111964,46.61048272,13.46054037,29.48815503,a4
86.78288796,80.46843846,0.638276381,16.41262773,59.68811576,18.52609758,56.39602471,a1
53.19731766,16.29703221,3.934257196,30.47022686,93.81018667,49.59363228,24.53722055,a4
95.14405305,79.64688324,3.911677692,1.928358921,6.3830979,56.84513727,86.14064569,a4
12.60727556,7.953894681,1.175128403,78.01194924,70.05088337,43.8677545,64.6933809,a2
90.27745729,67.96023753,3.863920254,29.74675594,45.7631569,93.74868832,8.621050446,a4
90.79856857,97.783447,4.355424569,82.59193819,30.67955204,41.08029118,22.79589521,a5
47.9919678,7.364632825,3.240331963,18.19130695,88.6906743,89.36642969,20.10826797,a4
97.62624752,89.8927928,1.460640382,69.96668001,22.11933178,2.638733438,75.83333891,a2
32.09614658,21.45059503,2.746132172,85.3664836,75.30497966,10.03692718,87.50894614,a3
97.86940291,43.37486811,2.058552909,61.87702379,3.221581563,92.30807254,30.44968091,a3
5.577014773,42.78924078,3.770063044,99.10671317,5.853042628,82.10046593,89.18005841,a4
49.93855187,96.15308198,4.306563767,1.832198527,81.9372811,29.02064295,43.00800989,a5
56.79148577,58.93061247,4.696430985,93.66580751,6.066593882,89.69102353,4.376599129,a5
96.61370474,98.23071511,1.757080185,57.75081249,91.78959872,59.58126217,33.00616453,a2
76.0697054,99.86916493,2.238606266,69.90854903,9.327196956,46.58781417,21.44436558,a3
79.906002,87.91700379,1.697494527,84.85673921,15.85502384,50.25706902,21.80501496,a2
49.47014095,6.180938913,0.029831177,37.60912964,77.60335289,5.556948299,61.79148328,a1
43.61447412,92.39036222,3.526338152,17.70443411,5.386369486,65.62824913,34.80225211,a4
68.2753272,97.98728508,2.91293272,76.13322932,64.42990473,40.9783539,14.38678471,a3
39.87303148,17.20315883,4.768601936,8.270716628,11.14813838,38.44083881,57.38710147,a5
70.0894374,91.37547201,1.385063875,67.32042941,52.71367776,94.26967225,66.50396629,a2
92.40689641,76.63632697,2.947392245,18.62113684,49.10724944,65.12019185,55.44592758,a3
37.27967098,80.4995946,1.322242263,46.86910794,21.26469642,68.64914879,12.68467053,a2
14.86718377,85.26526647,4.949529246,1.339510512,35.64523598,30.58660926,52.30701608,a5
9.683831243,56.96856008,4.105991038,39.49026154,79.5322577,47.31472003,80.1810736,a5
84.98479696,41.81731515,3.073335178,60.38811354,42.43994638,10.02752231,99.91939336,a4
47.05554681,58.54921778,1.066315937,13.61462704,81.97846146,20.34702686,77.52503012,a2
5.260647522,8.869489937,4.117993615,6.363818613,75.60123962,15.49578788,73.66355397,a5
41.97755921,40.98434814,2.125860293,7.547205809,5.164699791,69.22856248,9.153446733,a3
56.32602944,22.62025817,2.904978031,43.81600299,6.886180619,15.3210769,10.32346056,a3
12.09863023,60.24375117,4.923782594,34.4380046,42.51154143,61.51662935,1.08109764,a5
13.90663192,12.07639753,2.95384249,65.82491661,99.64202276,51.11532741,68.82006113,a3
22.94701677,70.24013196,3.051586252,40.92453652,64.00364049,38.14740034,99.07814921,a4
68.3337609,50.20197265,2.274208504,19.23858782,93.12936207,40.70443083,6.606576486,a3
59.97650401,67.38803638,0.961933152,83.38145988,64.46615297,95.06363157,12.74748065,a1
12.45018859,15.84841169,2.057631041,96.48734176,15.63561766,26.26177941,56.16940086,a3
14.3621718,0.352865938,2.99628047,76.95259389,38.74418269,18.96081201,27.61949528,a3
24.06067088,33.40533225,0.197864962,44.78574629,42.31560397,20.40634773,59.49318339,a1
35.66812898,97.38313148,1.799160795,64.77899253,90.47983761,13.31378821,89.64446347,a2
42.65661734,69.57260631,0.769046606,53.19753339,17.83145464,70.78383469,2.168367512,a1
19.62028107,40.02988953,3.048130982,19.00038505,8.279396191,11.51311533,81.14910126,a4
94.15615289,99.91624443,1.57390831,47.27841813,37.42827066,44.18769803,22.70468041,a2
35.35170385,75.12932294,3.905007048,1.503243145,47.71921128,61.45523882,86.65417483,a4
97.65528838,33.1883277,4.801537797,51.98478374,40.75662493,99.66632107,82.83370464,a5
12.64181703,28.92299954,1.313721092,27.54624824,81.10645781,72.00590083,21.66929271,a2
43.00134192,47.63367034,2.029458056,21.34956079,2.164668554,49.4149526,82.27767796,a3
84.78807712,18.35704102,1.775650305,56.84940117,75.57063655,20.97430412,13.79657352,a2
3.933599191,49.81446898,4.143770016,16.81398624,50.70502464,17.59100107,66.94242295,a5
54.59617102,98.82306383,0.058595195,95.01527386,9.081964764,27.20944808,91.20749466,a1
40.95418432,78.26713611,0.243258879,5.843967042,46.9275156,32.40432903,8.733917165,a1
58.94231153,62.86768318,3.081434788,86.03139627,28.41744106,67.68053508,37.03014814,a4
88.60818456,60.05970362,0.306652388,11.97765504,7.449637997,15.14473313,17.96737551,a1
33.27887554,28.50284104,3.942105736,63.87805626,63.83196528,93.99047586,17.71031646,a4
23.40075868,92.17258053,4.676861839,81.42527211,99.30970389,33.23662985,81.05874639,a5
27.67444618,68.95778187,4.983018671,39.48063786,96.23955447,10.77695862,87.3899678,a5
18.12052059,67.79858352,1.282983288,94.10762342,2.006420797,21.70245952,23.98867112,a2
10.75602819,59.61959079,0.660974699,57.07496566,34.18811396,79.98152057,96.14166821,a1
14.24831851,96.18325438,3.990469182,49.77848494,71.05588873,96.27948232,46.46014401,a4
72.81051067,92.17724468,3.016040419,78.40820141,1.924810645,73.79015123,98.35360921,a4
77.38955021,16.14784899,0.450876136,76.98515696,7.412009156,92.31813347,10.932024,a1
2.047843397,50.96995056,3.054910751,29.83726398,77.73713631,39.49260118,30.83176705,a4
67.38224042,1.929065784,0.462619404,23.65289764,73.28796633,67.328855,70.34954615,a1
22.1633796,2.857449672,1.766223769,78.54712732,76.90474835,4.105358024,54.63219332,a2
61.06602069,69.32432724,3.671837081,11.99021939,34.68923632,51.50305355,15.351549,a4
77.05420683,10.50355762,0.091315403,17.18906427,45.1226774,54.84059484,10.57130079,a1
99.03141171,39.10945101,2.696694527,36.48574572,74.55998221,95.14133928,12.95314215,a3
6.832768009,23.57407524,0.007417185,6.544080348,31.04921992,21.51787946,57.84353139,a1
30.83189978,68.89144772,3.860713771,77.85545838,13.0519523,18.65799918,88.92242359,a4
73.87454319,39.82271719,2.703184012,5.205274075,81.96106865,61.33598937,75.18972869,a3
90.36523747,48.88753516,2.831786259,18.25889039,51.54045984,59.0316619,95.82459647,a3
77.23821185,15.59261445,2.756813724,0.372171559,96.73804455,56.61864644,15.04547324,a3
46.67217397,65.93831528,4.93388337,38.02512068,86.6776049,41.13312688,96.013388,a5
14.04569806,99.20341068,1.717776039,42.49043701,5.957586941,79.37537822,44.91074168,a2
66.03836309,20.9134376,2.32017438,97.48362333,88.19956082,59.77356013,56.84431992,a3
48.28184537,74.12805877,4.075001218,30.49407388,34.43760067,58.55313853,88.51279072,a5
3.351188542,19.72401416,1.306590144,50.92853309,11.36444992,76.10461283,37.11051534,a2
80.22315374,21.37561085,1.673231448,8.033256035,50.39042245,43.18145887,55.15130802,a2
41.4775492,29.73722262,4.576196819,42.73342616,19.34964796,9.567063653,12.86332985,a5
67.39605197,73.96816105,0.884753476,51.94981826,42.56787851,94.83284457,28.20285101,a1
89.60761368,43.36742919,1.490709425,22.695581,67.22419298,24.15976851,34.29759186,a2
1.822672969,61.17901234,2.769709906,32.69761551,83.60622952,31.08284006,47.39336408,a3
88.31208949,59.28534862,1.990348124,67.49106464,16.71187008,62.51660737,50.74994738,a2
46.19879531,37.86911304,0.009592316,52.44420492,65.0593604,83.58528704,85.81523246,a1
78.29798338,83.77295363,4.591956264,63.86891122,99.10138743,94.7343403,39.8137533,a5
86.90063456,51.58466635,4.038245085,97.9125603,19.42367198,73.2173518,61.50236932,a5
76.68415457,64.21631977,1.875073608,8.737447668,11.58847567,84.62960056,62.97593607,a2
49.19671321,98.40319674,2.285879073,85.38789626,22.86598249,5.239646578,76.28035782,a3
70.76002978,16.59604183,0.301700803,61.2841014,13.37490978,73.7369846,10.49201501,a1
84.35318121,74.06152822,1.424211838,72.85014535,1.287658939,91.62608526,64.57578673,a2
93.39015443,39.01007882,3.442782845,0.893589154,5.439798592,14.86182847,40.9248316,a4
22.87692801,73.7170464,4.725726631,51.25462259,75.24923887,94.33080035,56.60172719,a5
60.98930742,79.76189299,0.871402547,53.32135949,18.25926353,28.88517221,42.63950027,a1
19.28920609,7.954287624,0.492419212,87.8277888,54.34035655,66.59649175,38.62327349,a1
62.1331606,70.86611706,1.272891525,56.84176922,87.09082672,10.33962063,32.78975604,a2
40.12764409,73.43182325,1.928037135,81.56555376,48.53387118,19.7360374,65.35670466,a2
17.5528522,76.71956517,4.715536111,1.889345218,94.12376472,34.10614839,19.64451136,a5
64.11743408,85.80250732,0.680091996,46.37006398,89.09481964,75.43589373,67.85705723,a1
72.11609821,26.32825701,1.764332934,57.26931462,44.98306806,32.21659463,1.933308735,a2
1.155429761,43.55133102,0.634995106,29.60757619,32.12123099,71.16922793,4.246540616,a1
6.321337056,98.00121123,0.30317752,91.33554007,57.83361172,98.26463251,95.98025614,a1
35.89593415,41.37201585,0.106330284,28.89432,39.1589191,75.72280411,76.40191621,a1
95.19306477,12.50525963,1.583232896,0.736017488,32.33185884,49.39042338,15.9318919,a2
2.316783445,2.978499505,0.289227777,70.59127741,51.59391627,86.85520493,71.72302274,a1
45.61697266,58.12648474,3.03642922,42.56447323,52.65721487,18.90200104,78.7048058,a4
78.10415005,97.2126595,1.852382167,11.13894328,22.44890247,14.03202914,4.736501335,a2
80.05716749,9.013679877,1.908537651,14.16698321,78.46172957,80.25833976,31.6285627,a2
1.898278853,12.64890784,0.862542878,95.40081635,37.31349393,14.95198168,33.89611999,a1
8.597028583,78.38343588,2.326626387,61.10953125,20.02951152,40.85078277,89.43440146,a3
41.18590165,82.46697145,2.298117728,87.94103067,24.70757809,70.08242923,56.5583749,a3
15.34365792,1.537377668,2.554338448,63.29312123,50.3066091,73.92096282,88.16614995,a3
15.73606754,5.92203535,4.504636419,2.115171208,29.45054127,66.61684122,3.719376704,a5
55.35053389,62.96427735,1.662896838,83.43150093,3.370014995,14.86038688,50.85038119,a2
60.85677717,66.59850975,0.449114082,39.01883116,54.22869789,86.61428446,73.09549035,a1
50.8040667,61.53024189,2.025136436,57.63886574,10.93183966,86.82627278,1.59699622,a3
58.48862853,31.8033143,0.741631866,60.62623667,31.41198004,65.72709603,12.37318889,a1
52.2811948,65.77103878,0.476675143,23.84063583,32.68294231,68.25300835,6.721236598,a1
79.19489765,32.13575406,4.396854813,26.75802827,71.83096074,63.95237826,60.7954854,a5
31.80867659,12.81156816,3.904081174,17.75302184,30.09718739,55.61737613,96.81040829,a4
21.51174668,36.45118101,0.547376351,18.13255609,9.239672928,36.27182839,63.92169694,a1
89.72919876,19.89619381,3.183772681,97.58469033,14.74498651,87.80851164,31.0800248,a4
13.58605435,92.1420704,2.880949712,7.051892533,19.1452642,46.84668324,70.30061201,a3
55.81760529,50.81123642,4.845276209,6.165048371,85.04918257,16.20739035,80.25875573,a5
8.370257225,34.9534587,0.379314319,68.42988732,35.84093045,10.27729637,97.73875681,a1
4.437983985,33.99434231,1.639799593,12.27975841,9.664615555,81.3953168,17.27891431,a2
74.25354116,31.89814017,1.578651104,98.98303268,78.53689226,92.0981813,17.36207931,a2
36.04166632,7.496512145,2.140814297,76.19998428,9.100044597,80.29370113,92.75283305,a3
50.66834681,84.96054897,0.277172158,36.45206515,44.93355346,0.242295734,71.79410009,a1
35.38303669,76.25964794,1.872534232,18.73554312,17.15205565,20.06778006,80.95109434,a2
42.13830757,98.92019143,3.826865332,15.19095397,89.73171245,99.16647677,30.21210954,a4
42.03087484,1.320243511,2.008852299,13.80228302,90.57443178,49.34370989,18.26586179,a3
86.88382318,46.79828661,0.584250657,84.55477006,53.35364225,9.933817001,74.92390431,a1
62.58510116,58.62657428,3.426349908,52.90057688,30.21952047,27.92495964,41.35007773,a4
22.09343891,15.0563526,2.050299332,67.25097376,12.81544016,20.26371688,63.75667339,a3
75.20549156,59.51528377,2.029883447,39.87230325,99.67692178,4.998026133,87.10332271,a3
66.23418035,74.13024555,3.267940691,67.87267428,17.40439963,19.21167588,22.68261093,a4
4.203536462,89.91001318,4.360125768,11.10866489,6.605444448,33.54466814,50.98450639,a5
11.79611213,43.93058221,2.192906367,28.39987158,80.19788477,23.58885624,85.30357643,a3
67.33126021,79.47746223,2.251394108,0.919603913,7.595759393,81.20748287,23.098662,a3
87.20711956,34.90825284,0.403514163,36.49502571,87.26172849,34.05640499,21.87838583,a1
82.65795543,77.39349759,1.309537052,46.45968999,89.48567234,98.815259,23.55284599,a2
83.43232034,78.5045664,4.62316173,47.38650091,38.39865068,80.26551888,25.8520037,a5
64.30521071,32.04012765,4.256965823,65.42541018,54.38069841,96.28498272,43.18177258,a5
84.02332761,49.14321588,1.006762714,49.72533143,85.92308205,42.79434111,24.55162549,a2
45.49070555,90.57292473,4.341209717,76.60045578,47.95881534,93.03810419,15.69859594,a5
61.76750413,19.10686388,1.321830231,32.9145711,11.4720863,90.97367157,57.75084058,a2
94.01294298,78.45771273,0.168264481,25.80329038,81.86194253,46.46715154,48.07887877,a1
28.18139764,50.72296881,0.08193751,70.07047643,52.7497825,36.0556604,33.58813047,a1
92.43360006,65.22680112,3.169336997,49.77074791,85.75470744,0.38355089,2.00689395,a4
25.69506801,42.02118285,1.918623,61.3084239,18.22274322,43.97322411,97.23398522,a2
31.2549999,51.90794418,4.765522963,35.39379221,14.33328043,68.12420677,46.97437629,a5
21.84951786,99.35286364,0.934694821,89.55697563,96.62728124,57.40847712,17.63182722,a1
86.83396929,10.21110921,4.670028033,29.54701624,80.64292095,89.27574309,54.71090373,a5
61.43291169,1.932481571,3.930928863,16.93263341,94.60455779,83.23272941,63.80378209,a4
67.12895438,89.95939444,1.143934067,16.87755278,46.46626087,32.46171032,61.27760117,a2
1.789369127,62.28265138,4.307110273,62.56279908,28.61491176,6.072445833,80.39123646,a5
87.07425203,91.18849953,4.277888973,51.28697451,49.73482549,51.83107209,47.73667295,a5
99.79108636,63.25207159,0.569668109,47.68278718,48.68932856,52.77611968,85.03510527,a1
32.68094804,89.61605521,0.426673489,26.63619533,12.48750615,30.73264317,24.29076052,a1
2.482178174,79.91460008,1.424154842,69.49403618,43.44393667,26.47012185,64.69395554,a2
83.89661152,28.62518112,1.944891068,94.43580342,3.140869286,48.31400956,79.73787681,a2
68.44659038,89.58994725,0.279102628,93.17051751,85.67428266,30.18637525,89.09196842,a1
87.80232401,27.56635177,4.589292399,3.67734527,78.58810853,66.28653521,97.22139442,a5
45.76694542,34.13219283,3.099989194,1.674843675,5.152578192,86.90733937,59.20451388,a4
21.569578,59.49382864,1.17291143,7.951792402,34.13146416,79.99731787,83.06221649,a2
36.41072232,66.36763642,4.017724934,20.10347342,13.90396544,35.59371829,14.30136794,a5
33.51774544,99.39329578,2.951235483,1.817698193,81.93387394,59.44199279,78.98511931,a3
27.83250164,56.01306695,2.816252711,81.50829424,20.04873271,15.79083872,60.91187831,a3
89.95959926,53.66206915,1.707038003,14.39457409,14.44873809,4.066324692,13.94720908,a2
63.56665235,70.98520047,3.901224015,97.04086798,25.99659943,52.7057556,24.97618421,a4
13.02564451,72.0563718,0.613716111,30.64078625,57.90563089,27.59777983,37.21300989,a1
60.48752504,91.99952246,1.627581402,67.17521049,68.77063934,60.6021364,55.54205495,a2
89.45452093,97.01380782,1.294904136,4.104066067,96.79284343,24.15721432,61.26921428,a2
0.390511006,13.0879844,4.017330482,44.4009721,39.93510728,48.15241615,61.08539776,a5
95.14052873,81.20711262,4.89803981,81.99984924,75.40315809,73.70008753,24.80058968,a5
19.73874155,70.55818975,2.747853744,85.51613268,83.21554202,25.82636721,83.00263251,a3
67.3427108,21.2064133,1.410926767,70.58161722,95.5345591,99.62382325,61.69760133,a2
94.9866351,45.87008015,1.330465592,56.30485051,40.94687063,15.11704378,55.58484124,a2
70.61199662,26.70147873,4.282232996,47.46320716,25.39955945,32.71207996,10.40677341,a5
7.680422056,28.13036951,1.294021203,3.226250382,58.7718515,4.427094226,75.67270586,a2
24.95200218,87.68880673,1.683282164,96.0277966,70.4216684,12.94295892,32.11713502,a2
97.99860407,38.08505955,2.809928342,97.78678189,40.15341552,49.35804435,72.03058902,a3
16.140648,71.25013202,4.333869294,14.20167564,73.88970988,82.55883291,44.09294597,a5
27.76618018,15.03537957,1.683661677,42.70999076,33.91457087,87.49540833,8.572495198,a2
72.21017202,50.03518589,4.563853916,70.24062111,25.0216169,29.71823647,90.63612319,a5
56.21791493,96.92402243,3.699966792,31.17493739,75.49453448,6.529285409,48.44210104,a4
16.87993334,92.22526039,0.175536596,49.62730931,67.67921104,42.28485738,25.09914943,a1
57.34298098,57.23601443,4.646288939,41.21124456,86.52028442,6.259435607,12.51602664,a5
71.13744769,8.045417023,2.440776319,26.12139202,4.478100299,45.88005989,86.52418268,a3
68.95200389,73.35304497,1.044313735,52.86210466,14.27588476,68.88814978,38.57678971,a2
20.44827081,82.59718054,3.330741678,62.59945392,16.50376581,64.41326568,69.46565575,a4
3.391889868,55.36876966,4.254163379,20.94186006,76.15603973,54.00951181,39.31304117,a5
39.4103159,49.39165296,4.430951935,34.93575405,60.07908679,13.40530306,18.69123764,a5
30.26706449,70.86373218,2.277808762,9.672620905,15.84351541,82.33997937,25.56251226,a3
18.68184161,70.13766497,4.87494557,54.43798736,3.998840572,61.01662272,66.23066854,a5
32.79526639,52.09139563,2.34949676,70.73462434,58.81977469,58.0309498,51.7656173,a3
75.99165363,23.79079174,1.98795758,52.45452892,33.2137946,41.98484593,98.07202716,a2
80.78658488,57.79634351,1.357310846,68.2536585,22.45172524,8.158710423,41.28755004,a2
72.25077167,10.81497149,0.389342163,74.27302152,8.831581861,26.75364485,26.2747181,a1
57.857296,16.44746395,1.334451007,80.87743559,67.40586038,74.69869266,97.49698556,a2
38.08712162,97.4572921,0.752886681,58.802261,55.39309718,56.22393663,81.68081795,a1
2.865903452,88.82303758,0.287339709,3.976537803,70.61825167,73.32183772,37.38554318,a1
76.47338654,90.24128991,0.684320532,20.56182413,9.374462288,13.15396954,70.27305869,a1
57.6132494,79.1444543,3.779394165,46.84753116,77.07192925,50.8591256,62.91587006,a4
29.12781638,8.211443044,0.185566279,25.39374335,11.65325117,71.92471699,88.12312197,a1
68.2584885,56.70535404,0.658990404,58.69601492,96.3779137,53.42848547,79.08293505,a1
85.70888529,82.42207659,0.938504455,34.90674921,2.880143129,35.43115597,25.38329876,a1
27.92978266,74.65850648,1.583762727,39.83669124,21.71283011,44.54251194,38.25539342,a2
80.17662214,78.72199835,2.557456311,53.16913073,41.35412369,36.51747712,65.21154338,a3
6.094487026,40.57987824,0.13988897,66.22221438,73.37192891,34.11242086,32.58016892,a1
98.50792645,14.54287542,3.134575425,97.14496272,5.464011974,57.27838215,90.10178192,a4
55.16514541,44.42259143,2.63129969,85.2403357,0.471958256,78.94401776,24.27859449,a3
24.56542308,85.18062802,2.332373319,95.13726523,49.28154128,78.12305736,82.75539803,a3
45.77484097,55.14944544,1.73534827,23.19991045,83.67550015,75.23852293,70.29512577,a2
80.63336438,28.46493523,1.610338622,20.45218497,33.90995151,79.16091026,48.7867539,a2
20.21246994,72.77780136,0.298695753,10.45125774,91.51775043,55.37944519,21.59386481,a1
34.44569037,82.22947192,3.410412777,45.07372826,77.59916115,26.54847198,12.24547484,a4
